flag0,flag1,normal0,normal1,exp0,expexp0,count0,count1,word0,word1,sig2,negsig3,when
true,true,1.080638,-0.088608,437160.273164,8596009121653654805638911290378393523758920867115958272.000000,1198,313,qse,ndg,2.5,2.55,2014-09-18T12:33:53Z
true,true,3.178194,1.306032,143472626.732996,5.883978,8765,627,jgumekgx,albztjbfk,0.7,-4.12,2014-09-18T12:34:53Z
false,true,0.580880,0.762558,19384.047729,110.859879,6839,186,drasigr,iqninfceji,6.6,6.51,2014-09-18T12:35:53Z
true,false,0.625777,-0.875637,3.702026,13.397989,3057,4,jhybzzajw,fcvjcctbzd,5.0,5.86,2014-09-18T12:36:53Z
true,true,-0.688480,1.015968,1612.127372,7.703299,24,233,rjebpr,hnlqlnlflc,4.7,-9.33,2014-09-18T12:37:53Z
false,false,0.115540,-0.631205,183.970162,102.207370,41,467,fcvpwokqyml,mny,3.8,9.15,2014-09-18T12:38:53Z
true,true,-0.063256,0.587789,13.445470,12.395859,139110,815,gokqeua,shx,0.5,1.01,2014-09-18T12:39:53Z
true,false,0.929795,0.155813,1407.425060,238083448508167529903889055744.000000,166,122,pvbhbdozcl,dyxnbcps,4.7,-7.40,2014-09-18T12:40:53Z
false,false,-1.230309,1.364765,87299094.588329,9.209785,31193,605,pfgwox,gcivixrvfh,8.7,3.00,2014-09-18T12:41:53Z
true,false,0.394723,1.573869,35.692233,2594585025872.464844,3,551,lrlfkrmcljm,ajsimhjm,6.5,1.71,2014-09-18T12:42:53Z
false,false,0.198455,-2.160959,6.356317,563.724884,84,0,qaz,uxhaooankt,4.8,-7.04,2014-09-18T12:43:53Z
false,true,0.522616,0.908490,296321846.610705,76.801933,8499,649,jqiibrvh,rpjsfsxqjo,9.2,2.19,2014-09-18T12:44:53Z
false,true,1.700735,-0.999780,99381.733690,4.109592,3,575,qewfqippqpq,zcfaucty,1.4,-4.86,2014-09-18T12:45:53Z
false,true,-1.880654,-0.578126,56385.161721,28885883290698.468750,363,639,nqjojmhgmep,xkpsqbgpt,3.7,1.81,2014-09-18T12:46:53Z
true,true,0.499455,0.181219,115.696679,6.832354,12570,393,rcsr,claj,4.4,-9.14,2014-09-18T12:47:53Z
true,true,0.194952,0.154190,418465.617675,483.860979,1,201,coyrdah,snjbeu,3.4,-0.07,2014-09-18T12:48:53Z
true,true,-0.064085,0.307049,33.247131,6468763716249242241597440.000000,37563,22,qzom,xtnw,4.9,1.04,2014-09-18T12:49:53Z
false,true,0.558443,1.107567,18296840.804044,3.440505,53,368,svoqoh,ovcf,4.9,1.45,2014-09-18T12:50:53Z
false,false,-0.756988,-0.201205,26053150.192175,19231062455617688438944908122783744.000000,1631,797,vppqhuz,wjfkb,0.5,-0.29,2014-09-18T12:51:53Z
false,true,-0.280402,-0.090483,200628.671052,1861028308.140546,4,959,owt,czpj,0.9,-2.04,2014-09-18T12:52:53Z
true,false,-0.647759,0.868214,242.875568,183.415965,135,85,qnea,bbplddeqbkd,5.6,2.94,2014-09-18T12:53:53Z
true,false,-1.933347,-0.014828,17329.437661,2.828839,8,380,rpbpjmjwc,pzcujipfrfa,3.5,2.41,2014-09-18T12:54:53Z
true,false,0.314351,-0.252725,182.454945,14495.876392,46,949,zflvpjlj,wmijrwu,4.6,-9.33,2014-09-18T12:55:53Z
false,true,-1.741733,-1.073109,3.742817,292606619647948909350748160.000000,69717,907,fuxlqhicdugx,nvecam,8.7,-7.90,2014-09-18T12:56:53Z
false,true,-0.787145,0.250912,2082.690503,30468063553930561323008.000000,26,874,sujupu,feyibqmit,8.0,-5.79,2014-09-18T12:57:53Z
false,true,0.714644,-0.623707,143.843132,21235119732233620.000000,14415,409,uhcb,ajhsrzicmjom,2.1,2.46,2014-09-18T12:58:53Z
false,false,0.932969,-1.506732,1.441698,166274401316.972961,1,244,esnwg,gieqm,3.9,-1.17,2014-09-18T12:59:53Z
true,false,-0.771044,-1.139688,6925006.894133,20288.429585,6678,627,nlrfbxi,mfob,1.0,-1.33,2014-09-18T13:00:53Z
true,false,-0.717182,-0.925862,332391929.981728,1422657698952358886331201540325376.000000,230,341,fkjmffjwcrk,ktiom,8.2,0.00,2014-09-18T13:01:53Z
true,false,0.693540,0.646318,44787.126204,26957403099969703903232.000000,27,923,zusdowvymwj,vhwqnjmmlay,6.1,1.76,2014-09-18T13:02:53Z
true,false,0.185580,0.351360,287548.723868,702.477022,6359,849,hapbefwix,dkp,1.9,-7.90,2014-09-18T13:03:53Z
false,false,1.306213,-0.645740,6544698.096421,891084.356766,11390,400,zxr,sulzixk,6.8,5.33,2014-09-18T13:04:53Z
false,true,0.228479,0.828682,12542.357691,265.221713,1,748,eydyzaezdq,hxkudzjtsyty,7.7,5.13,2014-09-18T13:05:53Z
false,true,0.612933,-0.259732,247216527.752576,27732.594182,27099,671,cvqxuryxft,cxoh,1.6,-2.86,2014-09-18T13:06:53Z
true,true,0.997391,1.642036,4688620.761819,43.320200,3,784,hcqbc,cgnh,5.1,4.37,2014-09-18T13:07:53Z
true,true,0.844228,0.800631,48829147.011010,76956434186844730483425150250581491712.000000,2,434,dxu,fiueyxjbx,3.6,6.16,2014-09-18T13:08:53Z
false,true,-0.643260,-0.915666,3066638.506532,2223602508009266635255454892032.000000,5,833,jmkm,prkcqbohl,6.3,-8.43,2014-09-18T13:09:53Z
false,true,-1.134454,1.008814,34090.204832,176782884.475144,22,951,wbvkjki,hitow,4.0,-0.53,2014-09-18T13:10:53Z
false,true,0.211565,-2.064976,21.106189,1097.632932,2,143,uqn,yhzpgxoler,1.3,9.74,2014-09-18T13:11:53Z
false,false,1.070303,-0.869643,107947.457192,36.688842,16405,939,bgxbjg,wjoeeltex,7.2,1.32,2014-09-18T13:12:53Z
false,false,0.960273,-1.112888,453238.327644,1585.771083,9,779,kdehnguqwjtk,gevwbcflh,8.8,2.14,2014-09-18T13:13:53Z
false,true,0.883130,1.623151,5276849.151666,1588967176424093908992.000000,84020,689,csyaowhkla,myyaeyk,6.7,-6.29,2014-09-18T13:14:53Z
true,true,0.694249,-1.622287,10087.639126,2801925895854841397248.000000,8710,801,vur,ogzhbltbty,5.5,3.75,2014-09-18T13:15:53Z
true,true,0.283706,-0.945597,33191.070424,17040665363998.238281,10,217,zqatnrqvid,ydtoypkvqir,5.3,7.91,2014-09-18T13:16:53Z
false,false,-1.034190,-0.262158,241989821.704366,29540244556359.035156,24,252,scikel,ndnrjst,6.3,-4.42,2014-09-18T13:17:53Z
false,true,-0.506682,2.300384,1541634.964533,295545747775059134896439325514881040384.000000,1229,803,vzmo,oldrkrwszh,9.6,8.78,2014-09-18T13:18:53Z
true,true,-0.370394,-0.627516,4245.309552,23.044966,10,494,fujcv,wpecwhixyby,5.0,-7.03,2014-09-18T13:19:53Z
false,true,0.766637,-0.211745,136.642109,6194.759218,41,177,brhumnvrmjq,gejbesck,7.7,-7.73,2014-09-18T13:20:53Z
true,false,-1.076934,-0.200259,12156422.120133,197941845712408228967273811438903868552344680529920.000000,37,943,gtaq,wfo,4.7,-2.48,2014-09-18T13:21:53Z
true,false,1.008752,1.701176,2782451.484352,91.348938,97971,856,pfpgcstvtugd,nvgqpu,3.2,2.68,2014-09-18T13:22:53Z
true,true,-0.041040,0.013822,63.576652,43186119028.475220,8563,474,jrulsyj,lnnekkvtta,1.5,-7.96,2014-09-18T13:23:53Z
false,true,1.498926,0.771136,23144.503000,1562107378877695018267422406251380736000.000000,887,83,mkjflyh,vqqpb,7.8,8.29,2014-09-18T13:24:53Z
true,true,-0.632113,-1.858215,62479914.736835,851355204805103128083199730647040.000000,1229,433,uqlmibzduz,vtlklmsmpazo,5.3,-6.38,2014-09-18T13:25:53Z
false,true,0.486284,-2.372299,1337287.441532,91217760484.138412,204,346,hckooffc,ofrwn,5.3,3.47,2014-09-18T13:26:53Z
true,false,-1.888864,0.358387,85424962.020215,1195522909714490887735040440197980202257612800.000000,5,539,dcvpseht,tbrsj,2.5,-1.51,2014-09-18T13:27:53Z
false,true,1.815273,0.425544,431355.916042,786112020327692225415315692890336605042331868515312653935050752.000000,2,705,xsptliunuo,uab,2.1,3.40,2014-09-18T13:28:53Z
true,false,0.032993,-0.199386,20085443.416420,158.066184,57,459,ydnzhqfqrnk,julhjfgcex,7.0,-1.03,2014-09-18T13:29:53Z
false,true,-0.254519,1.526368,385.304873,9628.520574,128962,91,xbrfzdongaks,ktautj,7.3,2.12,2014-09-18T13:30:53Z
false,true,0.852728,-1.132104,2.644136,197706680310.671661,2181,818,jeujpfjva,rikpdvxvnk,2.5,5.93,2014-09-18T13:31:53Z
true,false,0.422649,-0.118950,28.011513,26168633011.799343,3373,777,hpnw,rlfpswbze,6.2,4.17,2014-09-18T13:32:53Z
true,false,-0.857276,-0.786332,9327.476406,2.943229,35920,217,pekibj,mkzycfrfkzje,2.0,-8.65,2014-09-18T13:33:53Z
true,false,-0.417669,-1.756848,11280385.455721,99.254565,27,482,xcvdoiou,gzsx,4.5,-8.81,2014-09-18T13:34:53Z
true,false,-0.685872,0.449748,24808349.592498,249968533427.643829,968,87,denxpuqolsff,nwd,3.9,3.28,2014-09-18T13:35:53Z
true,true,1.196072,0.370769,212552954.037366,52768947.508465,125,73,oqw,lya,3.0,7.79,2014-09-18T13:36:53Z
false,true,-0.612480,0.220581,557141.324219,135378964.459140,26084,238,wjaelduz,acnj,8.0,-9.71,2014-09-18T13:37:53Z
true,false,1.217773,1.106846,6490734.801117,1093.399725,7526,148,rsezjaw,rph,1.2,-1.60,2014-09-18T13:38:53Z
true,false,0.443019,0.460454,20648.361851,39049.319616,106599,240,vsodnupp,pjtejyoagvz,9.3,-1.66,2014-09-18T13:39:53Z
true,true,-0.566051,2.849119,4.949045,2.769067,3993,609,mmiwr,gkyekkz,5.1,4.26,2014-09-18T13:40:53Z
true,false,0.220867,0.539320,1.775476,5.050870,37,113,vlwovqngunlc,bpqiryel,2.3,-2.78,2014-09-18T13:41:53Z
false,true,-0.028499,-1.611118,36380504.130549,174.488623,3121,319,yvwbgelxzau,fcagcd,8.6,4.26,2014-09-18T13:42:53Z
true,true,-0.358180,-1.372249,52.642484,606.559728,3,941,ihx,eiiehbbmkor,7.8,1.98,2014-09-18T13:43:53Z
false,true,-1.074449,-0.177610,9840.288603,52.337618,1454,768,adumhyhzcwj,jufqqxcgny,5.4,6.59,2014-09-18T13:44:53Z
false,true,0.696965,0.428839,33501415.550020,973060481167826388819009082514834724140593664965476352.000000,4373,175,wdbpx,lzsfybndcax,6.4,-1.09,2014-09-18T13:45:53Z
true,true,0.344457,-1.836551,114310.167722,4584.100580,134667,425,rbor,ldbfjxyjy,8.4,-6.41,2014-09-18T13:46:53Z
true,false,1.031654,-0.090815,47.554087,4.778902,2,415,azyahosuo,pim,0.6,-0.29,2014-09-18T13:47:53Z
false,false,-1.102453,1.335142,34951.412230,27.785954,185,498,hfyxdmhvyf,syukuywql,0.1,-8.13,2014-09-18T13:48:53Z
true,true,1.384189,0.235927,98433.270526,6833.711627,43276,414,jtwkouty,frbopyzomkk,5.5,0.20,2014-09-18T13:49:53Z
true,false,-1.025760,-0.754553,1310542.034912,100723977942988161192458967748163625588210538643456.000000,6,798,cvdohlyro,esldq,3.3,9.96,2014-09-18T13:50:53Z
true,false,-0.826406,-1.215113,266.328230,8.628672,6125,947,zdyooeymd,jyzrzalfwqec,2.3,-5.07,2014-09-18T13:51:53Z
false,false,0.521795,1.735843,61523.051202,4295.941049,2071,682,tqlceuzzklkl,nfztcamz,5.1,9.22,2014-09-18T13:52:53Z
false,true,0.213623,-0.745479,9154834.782462,2778.403217,13609,830,uvuqryudl,jvc,8.5,5.38,2014-09-18T13:53:53Z
true,false,0.321901,-2.504761,11.953549,3232738.130569,14,947,jrcrnhwvrss,aifnb,7.9,5.27,2014-09-18T13:54:53Z
true,false,-0.412277,-0.526000,34612583.353806,8.405022,18737,882,rmueysfky,hgfqmwubvy,1.6,-1.34,2014-09-18T13:55:53Z
false,false,1.192365,0.298608,110245.339161,14557904470943.966797,153309,445,ramxeujg,avvagyta,3.0,-5.42,2014-09-18T13:56:53Z
true,false,-1.174787,0.667096,8572.275299,12.051828,400,793,norchn,rrakfaqllnm,9.0,-6.60,2014-09-18T13:57:53Z
true,false,-0.644496,-1.173308,2081436.948079,5.350742,96312,457,qficua,xtujltzhmsc,7.3,0.33,2014-09-18T13:58:53Z
true,true,-1.941160,0.594643,2634466.556538,216.804434,2879,310,vuwgkpm,rhpj,2.6,3.75,2014-09-18T13:59:53Z
true,true,-0.533746,0.029853,54937.470324,72.495274,7,627,plcjjokn,zmvwfrtrgzy,2.6,-2.39,2014-09-18T14:00:53Z
true,false,0.035754,-1.766093,11170.320608,12697007371896836096.000000,25950,902,cqgwtrmsn,xciksbtwwm,3.2,-7.15,2014-09-18T14:01:53Z
true,true,0.285107,0.836274,10529.642224,4.427837,29324,477,popydukix,sygus,0.2,8.61,2014-09-18T14:02:53Z
false,true,1.564311,0.403351,38.084889,32.995308,5,771,vwlvr,jgszoehuekux,5.4,-1.64,2014-09-18T14:03:53Z
true,false,-0.445293,-1.016923,83052.758214,63.991355,144574,52,dleelmirlsef,jyuxgkcucpq,1.9,4.16,2014-09-18T14:04:53Z
true,false,-1.178808,0.753526,12405.102127,6.963905,391,410,lqgv,lxw,9.4,3.04,2014-09-18T14:05:53Z
false,true,-1.993611,0.219166,1521290.398143,6.883121,137745,474,yfzgc,kwoixc,6.2,5.57,2014-09-18T14:06:53Z
true,true,-1.533792,-1.387845,7.705964,36.714269,28,293,kaittxa,yydralgdomqe,0.2,9.89,2014-09-18T14:07:53Z
false,true,1.081316,-0.287736,171961471.558941,43248433213950509683524285331729142080677609472.000000,1,355,uzamvo,qon,7.5,-8.68,2014-09-18T14:08:53Z
true,true,0.923589,-0.844332,7943.412732,4315.736115,33,636,rhjcqstttrl,rpupvousung,6.4,-6.09,2014-09-18T14:09:53Z
true,true,0.717551,-0.396150,215373716.462233,18.552416,942,651,fbvq,rtey,1.5,7.21,2014-09-18T14:10:53Z
false,false,-1.233877,2.562108,430.964896,1843391497277676080431481500315810915149122895872.000000,83,778,zfkbrofliezy,dcyfubimp,5.9,-2.34,2014-09-18T14:11:53Z
false,true,-0.008895,0.124492,13222953.796044,62.295161,10300,771,fsugdypiolfs,itvwquwtv,9.5,-7.59,2014-09-18T14:12:53Z
false,true,-1.533741,-0.405135,2026.201168,2605.251391,3,173,izkxav,ilr,9.7,-3.19,2014-09-18T14:13:53Z
false,true,-0.864303,0.896515,13848.051669,330902372105373295595080654714555369426847268864.000000,9151,387,oyapvqgb,imnvteafpv,1.5,6.52,2014-09-18T14:14:53Z
true,false,-0.734504,-2.152705,15103868.748078,132.979404,1521,725,rshwfahmp,dzpkyjad,8.2,6.47,2014-09-18T14:15:53Z
false,false,0.387455,-1.376839,48959.798045,3.667575,54141,172,syxwsd,kbm,5.4,8.32,2014-09-18T14:16:53Z
true,true,2.128698,-0.391894,101864239.029159,831.716964,1,908,fhin,jbxghkim,0.9,-8.18,2014-09-18T14:17:53Z
true,true,-1.021714,0.388705,1045.816433,130142189370396433423220046341804468783863574822912.000000,24,71,sqocmx,hweiexss,6.9,8.01,2014-09-18T14:18:53Z
true,false,0.508487,0.114678,11.377828,340431316663400679098911031296.000000,22203,149,yptfgabfh,vbab,3.6,-4.56,2014-09-18T14:19:53Z
true,false,-0.213505,-0.990514,23094345.270520,10.480724,1,333,uabfylwrin,vjgsjuo,9.0,0.63,2014-09-18T14:20:53Z
true,true,-2.931823,0.393407,687035.326584,4593231.111317,252,376,fesckrrpjne,wudo,1.4,8.29,2014-09-18T14:21:53Z
false,true,-0.578502,1.297409,9798.542319,1032902.606034,4,452,tcvimdq,thhjnkesbm,0.7,-1.95,2014-09-18T14:22:53Z
false,true,-0.328422,-0.388093,230.596293,74410.627595,131201,569,ainwjt,jjvwzyfjqsk,4.9,-7.52,2014-09-18T14:23:53Z
true,true,-2.009453,-0.437062,828.024030,976.845814,8,871,nnjdfut,kdboy,7.7,0.99,2014-09-18T14:24:53Z
false,true,-1.326107,-1.105866,12.209941,210479517.128151,37,608,uvpgujsbqp,ivjfw,8.6,0.50,2014-09-18T14:25:53Z
false,true,-1.083088,-0.164887,172.240582,38610.616353,57,719,kgkqdwrvhq,xqvmwi,0.1,-7.69,2014-09-18T14:26:53Z
false,true,1.231904,-0.682111,3.016359,344.868237,3693,57,cus,kdptrwl,4.0,4.17,2014-09-18T14:27:53Z
true,false,0.458749,2.436258,1.022467,4536549465209.302734,4055,768,lvflfg,fnnhmabc,7.2,4.53,2014-09-18T14:28:53Z
true,true,-0.199164,-0.517659,273415123.703536,221881396388137374684482814083072.000000,160222,608,wlrbtyrewx,edzwokymbl,3.8,2.76,2014-09-18T14:29:53Z
true,true,-1.398841,0.643341,124073968.035260,4.403422,138,841,afruqpp,vzhszpvqvjc,3.4,2.73,2014-09-18T14:30:53Z
false,true,-1.221680,-0.494827,1236496.438169,9.536606,548,121,mlizcmhxh,izmvhnebzh,2.5,5.34,2014-09-18T14:31:53Z
false,true,1.028000,-0.459400,8947.224646,107336898211337300425357486782024777728.000000,10544,426,hjpdud,yrlqg,4.2,9.10,2014-09-18T14:32:53Z
false,true,-0.879286,0.705183,28570.040864,733216169.531172,28004,832,margeqzrj,hxspnwzy,9.4,7.03,2014-09-18T14:33:53Z
true,true,-0.341450,-1.500532,4976.800909,3.937516,130,558,dozvfdhknp,dwrtkiul,1.8,0.56,2014-09-18T14:34:53Z
true,true,-1.963093,0.145855,25897481.953533,4568198614.543121,96826,974,goumahtvx,lcmv,9.5,-3.91,2014-09-18T14:35:53Z
true,true,-1.572069,-0.772506,328098.195546,20.724299,6646,357,hqihiohrwuld,kajjpakeq,8.1,-7.72,2014-09-18T14:36:53Z
false,false,1.218836,0.001631,5.242212,26480215173511768084316160.000000,20419,420,kjqxc,afy,9.6,3.22,2014-09-18T14:37:53Z
true,true,0.103370,-0.086120,149.191228,264950756559407587035140533598027776.000000,146773,778,kpozjpmhfwa,vggqqfnp,9.9,-6.64,2014-09-18T14:38:53Z
false,false,-1.137441,-0.653762,162972.291100,422201821652502351664213632444092039231963136.000000,12,708,upxjx,lrltte,1.9,-4.77,2014-09-18T14:39:53Z
true,true,-0.023615,1.464258,34516288.168067,27.693656,27,841,bfvlk,hnbjquiobs,1.5,-0.60,2014-09-18T14:40:53Z
true,true,1.303819,0.289435,235718394.155460,143075879680836485047172007924902365167666484387774464.000000,4769,28,johtlbb,obrrb,2.4,2.98,2014-09-18T14:41:53Z
false,false,0.673109,0.609572,129925559.947013,574086706101.058716,44,79,bkfbcxbodls,uqhrb,0.4,-9.29,2014-09-18T14:42:53Z
false,false,-1.099566,-0.487691,381372833.832748,15.243510,157,286,dbdzdjnez,ybtsrkewmfxg,8.2,-3.57,2014-09-18T14:43:53Z
true,false,1.127455,0.386616,117.403997,22.355663,4,184,bfwb,cuc,0.2,-9.99,2014-09-18T14:44:53Z
false,false,-0.611494,1.121256,163.326354,3113606082069423960692915704969317204258203893760.000000,3508,442,eqz,omqavwj,1.8,-6.47,2014-09-18T14:45:53Z
true,false,-0.341253,1.490935,91012594.183778,44.810835,1139,57,jrdxrrtugzr,wcoctyq,2.2,4.47,2014-09-18T14:46:53Z
false,true,0.564592,-0.563258,167527.208965,5.660095,152242,917,duzcjl,ovz,4.0,9.67,2014-09-18T14:47:53Z
true,false,-0.075391,-0.597179,12.399091,6504196306085753817642155369019055470963153226856136704.000000,52256,191,xlebnszk,fzrg,2.5,-4.19,2014-09-18T14:48:53Z
false,true,2.139046,0.019107,458.420836,172226966904763866741237623793810990918795264.000000,113226,461,sqy,oyjcpogt,7.5,2.28,2014-09-18T14:49:53Z
false,true,0.785082,-1.245776,8537.713124,3136278850927786234723958784.000000,2,46,rsvxbnnc,xsyyksanzo,8.7,-6.10,2014-09-18T14:50:53Z
false,false,-0.454485,-1.142447,1411.662781,12599.574937,4,719,bwqdvozkmxf,gsaqg,3.7,7.48,2014-09-18T14:51:53Z
true,true,-0.116863,-1.036991,29470.558199,45936.396137,3,258,enyf,aoetkbo,3.8,7.07,2014-09-18T14:52:53Z
true,false,0.283077,0.456087,21963.400386,30620.069812,8912,949,flhwjxaawda,atsccaotzw,6.0,7.65,2014-09-18T14:53:53Z
true,true,1.311435,-0.111824,3.885366,11.646774,139641,613,owvt,fnqudjnhetb,7.9,0.95,2014-09-18T14:54:53Z
true,true,1.243633,-1.816389,2698.670219,3.542839,267,887,tuvg,wzewkjc,5.3,6.09,2014-09-18T14:55:53Z
true,true,0.817258,0.490695,50646.177156,3.776537,80,559,ccuzqs,dtqvnfpvts,8.3,2.84,2014-09-18T14:56:53Z
true,false,-0.101660,-0.335822,19355.338948,296419.829142,4195,129,vkcymy,unexoeze,3.3,8.09,2014-09-18T14:57:53Z
false,false,0.073531,0.574720,1109028.993951,3.060240,14,708,owzpmk,zgfcyvgdzel,4.4,-0.23,2014-09-18T14:58:53Z
true,false,-0.256343,1.140618,140.506875,6.707294,7635,127,siqd,glmswimagf,2.4,4.04,2014-09-18T14:59:53Z
true,false,-0.075269,-0.032731,79352557.429784,7952838.701541,840,135,ryd,nxxlkxxn,0.7,8.86,2014-09-18T15:00:53Z
true,false,1.100051,-1.081770,1032300.941776,324425653969254046257490416716683935744.000000,24606,59,yhw,zpfnofmaka,0.4,5.74,2014-09-18T15:01:53Z
true,false,1.979733,0.245427,67108.488292,162.539419,737,601,yamczyyl,svmke,2.9,9.06,2014-09-18T15:02:53Z
true,false,0.287448,-0.081338,55147486.565733,4138257663949494843746756172429303526888848253320523939840.000000,7,906,glkzljgo,htjbg,9.6,-8.48,2014-09-18T15:03:53Z
false,false,0.676992,-1.365288,29573443.359608,282720016.035743,67130,182,ghfrhf,anzb,1.5,-2.97,2014-09-18T15:04:53Z
false,true,-0.492160,0.033532,8571.991972,4.201640,1,47,btlenqkn,axdwuqf,0.6,-8.50,2014-09-18T15:05:53Z
true,false,-0.136252,0.394793,404603.641620,126990605079142944107795740538179564863488.000000,19771,614,bhpomn,zixvvzuzzumr,0.9,-9.42,2014-09-18T15:06:53Z
true,true,0.631246,1.072597,64356.857364,1175061807903591252550229395643482123195949485391872.000000,3,964,baszfhrebezb,qfxsyzudmyg,9.7,-7.58,2014-09-18T15:07:53Z
false,false,-1.713645,-0.097568,95768.769825,3.937067,208,476,ircx,oprvzyv,0.8,-3.00,2014-09-18T15:08:53Z
true,false,1.715378,0.294772,1054108.574970,7575482687848300544.000000,45714,855,pyvhpmfl,zvkhkkbxd,6.4,-0.85,2014-09-18T15:09:53Z
false,true,-0.784571,1.269430,38842.992430,3.674256,126868,135,aasbmtex,iuceuf,0.9,-7.91,2014-09-18T15:10:53Z
true,false,0.122452,0.016487,19383.827735,5.604760,1,493,umomox,gobufhgqbg,6.2,8.06,2014-09-18T15:11:53Z
true,false,-1.255612,0.631486,51.214581,3912.786012,489,834,kswew,lecgasbfoq,4.1,-9.30,2014-09-18T15:12:53Z
true,false,-0.498979,-0.275094,1.555495,23.555954,81017,877,rfwcaa,uoeamgxuyohc,3.0,5.06,2014-09-18T15:13:53Z
true,false,0.481045,-0.433567,3.901929,5.648485,1,240,loiag,cztl,3.2,-6.80,2014-09-18T15:14:53Z
false,true,0.448295,2.043567,15121121.979147,93089.471855,11733,280,qohojjc,jlpduugjlu,8.2,8.63,2014-09-18T15:15:53Z
true,false,-0.499327,1.284713,358.665300,23355013557421040.000000,17,551,opabsyya,tyqdzlnoeayf,3.5,-4.69,2014-09-18T15:16:53Z
true,true,0.142709,-0.545864,7715.850128,1383536496438229598208.000000,240,598,knughuukaen,zxiwib,3.3,4.80,2014-09-18T15:17:53Z
false,true,0.171936,0.850988,1978.424919,23.910597,1,722,uqmjcnerttxm,fskimmudmmlc,6.5,8.17,2014-09-18T15:18:53Z
false,true,-0.941495,0.311377,399418685.948812,3.203291,1,390,rbcdqkbmggu,rboo,8.1,-7.89,2014-09-18T15:19:53Z
false,true,-1.476062,-1.845841,1.319645,2309.984676,30,834,lgcqbwxgnd,yudvhwrne,9.1,-1.48,2014-09-18T15:20:53Z
false,false,-0.941414,2.978224,68272.357841,4778852458067802353860352761595787426660352.000000,1334,690,ghkbdfxazt,sgwnbwmnrvhg,2.4,6.76,2014-09-18T15:21:53Z
true,true,-2.075401,0.609747,40.922714,13655938641053871748962550355071074304.000000,33,847,xzjme,qvfy,7.6,6.00,2014-09-18T15:22:53Z
false,true,1.239369,-0.424333,7813.673434,100.621835,359,185,wioh,ljfgvekm,9.4,2.59,2014-09-18T15:23:53Z
true,true,-1.365861,-0.259857,2403.002183,65424.003373,24773,64,xibkas,gexgasgy,7.7,0.31,2014-09-18T15:24:53Z
false,false,0.732297,0.389324,92.481831,14.713324,211,359,vcpzlby,hyxtljlrv,7.5,9.50,2014-09-18T15:25:53Z
true,false,0.142884,-0.747886,41.971254,7.212446,11,325,cqhxvl,kfpx,7.1,-2.15,2014-09-18T15:26:53Z
true,true,2.297369,0.487929,25423.712495,14.571184,49,959,suh,bhhfrflqejg,6.7,2.13,2014-09-18T15:27:53Z
true,false,-0.336165,1.051604,6187.425509,13909.589950,70,127,mrakcr,twhcxtlhfxrr,0.0,8.81,2014-09-18T15:28:53Z
false,true,-0.198637,-0.388896,11.119378,215.061923,16570,362,rjhfscv,pebmb,1.9,0.25,2014-09-18T15:29:53Z
true,true,-0.009729,-1.427750,7211.397460,32.982894,837,639,budoldtif,httyhlydbq,6.5,-8.93,2014-09-18T15:30:53Z
true,false,-0.296400,1.126797,20.259151,19.827900,1552,538,kkjg,oaqqvogcavy,7.4,-9.96,2014-09-18T15:31:53Z
true,true,-0.419543,-0.722168,31490.435844,143.365087,401,370,pktjgaixe,pchuaw,4.6,3.19,2014-09-18T15:32:53Z
true,true,0.436398,-0.719607,197.306895,5.638009,3,414,eubmph,leruaptkti,6.8,1.20,2014-09-18T15:33:53Z
false,true,1.235720,0.188796,265.339971,2.779644,2,931,fsorcmk,vtqvvxq,2.8,-9.84,2014-09-18T15:34:53Z
false,false,-0.165787,-2.117362,533.439038,596675719523682968666112.000000,81,999,ehjxhzdeno,acwnaokfzwo,7.3,-8.85,2014-09-18T15:35:53Z
true,false,-0.959073,1.032968,14762.005671,43873682917188098326528.000000,3589,998,ykxpycgqswi,gqosfpuhge,9.5,3.14,2014-09-18T15:36:53Z
true,true,0.749963,0.314297,23.190469,7.266956,46104,178,tzplu,lkewximss,3.3,8.26,2014-09-18T15:37:53Z
false,false,1.802453,-0.653398,55.915032,45.406299,243,102,ylyqz,drkakfir,6.1,-3.58,2014-09-18T15:38:53Z
false,true,0.757230,-1.239219,1.252872,432928059.250343,19,808,jrdairg,oovq,3.1,-3.94,2014-09-18T15:39:53Z
true,false,1.108345,-1.066990,74.577193,18.169015,755,667,otvz,rbjktgjb,7.9,0.13,2014-09-18T15:40:53Z
false,false,1.214836,0.345885,9901.751525,908.609985,104432,437,tjaf,mxtdfkhflk,4.3,-6.77,2014-09-18T15:41:53Z
true,true,-1.266540,-1.661722,44994.801317,1660021151699874873344.000000,27,368,jspflyjyrl,jkkesq,0.9,6.98,2014-09-18T15:42:53Z
true,true,-0.358506,-0.537629,489.569912,4978715140522.202148,1,310,hfwzpeb,pqgysbsi,1.0,3.20,2014-09-18T15:43:53Z
true,false,0.199747,-0.333633,17.029712,1113350.961643,291,143,tkdpehw,ksv,1.6,-1.66,2014-09-18T15:44:53Z
false,false,-0.586822,-0.016055,19221.190186,52838813159921477548329957934975807989447917568.000000,15267,549,kicv,pxltnwwrnj,3.1,-6.34,2014-09-18T15:45:53Z
true,false,-0.400866,1.082189,6862323.289139,10514.169619,17034,285,kyuqe,pmjxiwylbid,6.5,-5.12,2014-09-18T15:46:53Z
